Open time,Symbol,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume
2021-03-05,ETHUSDT,1539.22,1548.96,1441.66,1528.31,910786.28976,2021-03-05 23:59:59.999,1355798089.272699,1000913,451258.01245,672042056.2406199
2021-03-06,ETHUSDT,1528.08,1671.58,1513.03,1650.35,1013300.93928,2021-03-06 23:59:59.999,1611851701.8240168,1188531,536167.18087,853820036.0928468
2021-03-07,ETHUSDT,1650.68,1734.16,1630.35,1726.16,848470.78136,2021-03-07 23:59:59.999,1414988218.19354,1166072,432388.65922,721395027.1827203
2021-03-08,ETHUSDT,1726.46,1843.59,1664.96,1833.18,1149711.39987,2021-03-08 23:59:59.999,1995142128.6481345,1407402,602217.91071,1046045706.9018364
2021-03-09,ETHUSDT,1833.22,1870.77,1798.2,1870.51,857229.47855,2021-03-09 23:59:59.999,1570286249.4509003,1196670,414078.09328,758575748.3569634
2021-03-10,ETHUSDT,1870.5,1877.69,1757.0,1795.12,937230.62831,2021-03-10 23:59:59.999,1706230875.2676637,1098051,451348.3302,821707575.727272
2021-03-11,ETHUSDT,1795.28,1846.7,1725.0,1825.78,909011.4961,2021-03-11 23:59:59.999,1627027458.0887964,1023958,443744.99114,794476087.9173055
2021-03-12,ETHUSDT,1825.78,1841.88,1719.72,1766.1,869564.6361,2021-03-12 23:59:59.999,1542873062.4201016,1126153,426161.7788,756268155.2595268
2021-03-13,ETHUSDT,1766.13,1944.3,1727.75,1922.35,926283.22642,2021-03-13 23:59:59.999,1718553131.9614732,1265904,471925.04818,875441534.0351523
2021-03-14,ETHUSDT,1922.35,1933.1,1836.0,1848.1,637963.63627,2021-03-14 23:59:59.999,1200354205.603357,963564,301776.22952,567878404.1829317
2021-03-15,ETHUSDT,1848.1,1891.76,1730.0,1793.48,1025326.79658,2021-03-15 23:59:59.999,1842608872.76306,1496415,511041.33812,918123974.5540836
2021-03-16,ETHUSDT,1793.99,1819.5,1711.68,1805.12,764993.40147,2021-03-16 23:59:59.999,1360127229.789916,987906,388327.71998,690760061.4775399
2021-03-17,ETHUSDT,1805.01,1838.88,1741.18,1823.58,658349.44843,2021-03-17 23:59:59.999,1177718486.9646137,872416,337373.92544,603533782.448005
2021-03-18,ETHUSDT,1823.58,1850.0,1759.04,1776.08,603721.61056,2021-03-18 23:59:59.999,1092346826.5536904,783517,284617.82364,514992961.4272932
2021-03-19,ETHUSDT,1775.92,1840.61,1733.47,1809.1,500258.42875,2021-03-19 23:59:59.999,901801564.202326,703977,250974.49054,452606834.7538839
2021-03-20,ETHUSDT,1809.01,1868.83,1800.86,1806.1,451556.10639,2021-03-20 23:59:59.999,828404987.6527742,743672,230001.04734,421947140.57311445
2021-03-21,ETHUSDT,1806.57,1817.16,1747.0,1782.98,465953.98749,2021-03-21 23:59:59.999,830951276.5130767,748800,227170.16353,405242308.7464666
2021-03-22,ETHUSDT,1783.23,1807.51,1655.15,1680.97,582727.49081,2021-03-22 23:59:59.999,1019780398.7821894,879976,284682.99701,498556293.2724821
2021-03-23,ETHUSDT,1681.17,1721.17,1650.0,1668.08,577213.99589,2021-03-23 23:59:59.999,975522491.0640426,654415,286791.61839,484836342.0061468
2021-03-24,ETHUSDT,1668.2,1740.86,1536.92,1581.84,753834.52393,2021-03-24 23:59:59.999,1251031751.1563811,994542,360806.99166,599730061.1379827
2021-03-25,ETHUSDT,1581.88,1622.0,1549.4,1585.74,701697.00258,2021-03-25 23:59:59.999,1115502879.6291516,778215,357916.02537,569176818.6933715
2021-03-26,ETHUSDT,1585.83,1699.93,1585.79,1698.84,515470.92907,2021-03-26 23:59:59.999,844707873.9147713,650812,265021.0976,434412049.546837
2021-03-27,ETHUSDT,1698.84,1732.67,1666.41,1712.63,443845.49957,2021-03-27 23:59:59.999,753555521.6446562,516929,223163.53,378944599.8136217
2021-03-28,ETHUSDT,1712.52,1725.66,1661.4,1687.01,348895.51314,2021-03-28 23:59:59.999,592836644.5993392,512231,169502.24442,288084679.2831071
2021-03-29,ETHUSDT,1687.16,1841.0,1677.85,1816.74,647724.46387,2021-03-29 23:59:59.999,1148231088.811587,846836,342048.8415,606329959.123471
2021-03-30,ETHUSDT,1816.76,1859.13,1786.3,1840.46,568842.00526,2021-03-30 23:59:59.999,1039262033.3867556,856093,283746.67403,518558427.2436417
2021-03-31,ETHUSDT,1840.41,1947.29,1768.15,1919.37,746995.8591,2021-03-31 23:59:59.999,1387448329.8618677,1040362,377271.88679,700970286.0783392
2021-04-01,ETHUSDT,1919.37,1984.77,1885.02,1968.05,741585.07266,2021-04-01 23:59:59.999,1438751530.7872293,994836,371883.72089,721736727.4450142
2021-04-02,ETHUSDT,1968.05,2146.0,1948.48,2133.69,846197.93215,2021-04-02 23:59:59.999,1719752062.5167284,1218698,436010.09375,886653805.0691665
2021-04-03,ETHUSDT,2133.69,2138.12,1996.3,2008.52,770176.32192,2021-04-03 23:59:59.999,1601516390.5971153,1107620,363187.43008,755374910.2259054
2021-04-04,ETHUSDT,2008.59,2091.83,1975.24,2075.69,514345.76554,2021-04-04 23:59:59.999,1050448906.4424022,818926,263875.56295,538795778.1429204
2021-04-05,ETHUSDT,2075.7,2130.64,2002.15,2107.38,684923.61494,2021-04-05 23:59:59.999,1419084945.8137891,947978,343642.59997,712219066.8657458
2021-04-06,ETHUSDT,2107.43,2151.0,2044.65,2112.21,673386.05575,2021-04-06 23:59:59.999,1420490813.0390558,1106761,332812.25752,702230157.7878639
2021-04-07,ETHUSDT,2112.22,2129.01,1930.01,1963.47,892984.90422,2021-04-07 23:59:59.999,1798606574.0535572,1229155,437902.88352,882121983.6155155
2021-04-08,ETHUSDT,1963.46,2084.61,1947.35,2080.46,501355.998,2021-04-08 23:59:59.999,1015796231.0118822,911403,250910.57734,508200399.2728804
2021-04-09,ETHUSDT,2080.39,2100.0,2047.57,2066.87,426387.4379,2021-04-09 23:59:59.999,885134116.0229065,645172,205375.78451,426445139.8748137
2021-04-10,ETHUSDT,2067.19,2200.0,2058.0,2133.49,655458.20894,2021-04-10 23:59:59.999,1405364881.858313,1175161,330628.54391,708994754.4852773
2021-04-11,ETHUSDT,2133.49,2165.02,2113.4,2151.36,392265.50773,2021-04-11 23:59:59.999,839653140.9405916,830771,197850.92141,423496403.3909447
2021-04-12,ETHUSDT,2151.42,2203.46,2102.0,2137.69,579093.35694,2021-04-12 23:59:59.999,1244982956.770031,914567,286715.00745,616499175.9046108
2021-04-13,ETHUSDT,2137.86,2318.0,2135.53,2299.19,782608.6209,2021-04-13 23:59:59.999,1745821661.496614,1288668,399098.2072,890600412.464373
2021-04-14,ETHUSDT,2299.19,2447.29,2281.33,2432.6,972931.60866,2021-04-14 23:59:59.999,2294753430.627407,1554097,495400.5019,1168618278.836883
2021-04-15,ETHUSDT,2432.59,2543.47,2400.0,2514.04,681950.96645,2021-04-15 23:59:59.999,1680063463.6011207,1462768,355972.40197,877438758.0443232
2021-04-16,ETHUSDT,2514.04,2548.29,2300.0,2422.67,999163.75205,2021-04-16 23:59:59.999,2418566593.0473742,1679215,486268.80792,1177128974.4662452
2021-04-17,ETHUSDT,2422.38,2495.0,2310.0,2317.6,624232.25568,2021-04-17 23:59:59.999,1504895144.9122343,1242299,306700.14929,739461805.3209878
2021-04-18,ETHUSDT,2317.65,2340.0,1946.8,2235.64,1475383.69204,2021-04-18 23:59:59.999,3190809322.510461,2113566,722180.39492,1562761985.6647463
2021-04-19,ETHUSDT,2235.65,2300.0,2080.0,2161.12,820592.26555,2021-04-19 23:59:59.999,1800575928.1074944,1411498,405251.54082,889798938.6894947
2021-04-20,ETHUSDT,2161.12,2346.62,2055.0,2330.03,992240.809,2021-04-20 23:59:59.999,2181209665.225936,1478664,500443.49263,1100996922.791374
2021-04-21,ETHUSDT,2330.26,2469.54,2235.16,2357.06,1177885.8617,2021-04-21 23:59:59.999,2771995884.0361485,1905822,587138.28906,1381898508.9894187
2021-04-22,ETHUSDT,2357.06,2644.47,2303.44,2397.94,2220753.09746,2021-04-22 23:59:59.999,5508778905.781418,3110597,1124195.46709,2790172132.677034
2021-04-23,ETHUSDT,2397.94,2442.89,2107.0,2367.39,2532242.44185,2021-04-23 23:59:59.999,5719925451.745559,2790382,1244539.8952,2812376010.1441708
2021-04-24,ETHUSDT,2367.39,2368.74,2154.8,2213.35,997688.94623,2021-04-24 23:59:59.999,2246912953.271781,1275474,494456.79061,1113625193.1194513
2021-04-25,ETHUSDT,2214.08,2356.64,2168.0,2320.49,857517.38218,2021-04-25 23:59:59.999,1948978895.4651551,1307545,431554.84567,981153774.0355632
2021-04-26,ETHUSDT,2320.44,2542.8,2303.64,2532.6,1076469.01367,2021-04-26 23:59:59.999,2652330344.662024,1852607,547426.15132,1348633236.6804633
2021-04-27,ETHUSDT,2532.06,2680.0,2480.29,2666.13,771728.46451,2021-04-27 23:59:59.999,1995139023.6148367,1255607,404885.92295,1047010126.527801
2021-04-28,ETHUSDT,2666.13,2760.0,2559.44,2748.24,999383.1852,2021-04-28 23:59:59.999,2673547154.2008715,1587100,497704.7228,1332642242.7525673
2021-04-29,ETHUSDT,2748.23,2798.0,2668.0,2757.04,863890.01069,2021-04-29 23:59:59.999,2366133509.254801,1379738,428965.61199,1175245479.025322
2021-04-30,ETHUSDT,2757.04,2798.3,2723.09,2772.42,695339.20482,2021-04-30 23:59:59.999,1917297701.0995224,1382521,348038.76271,959914846.7376652
2021-05-01,ETHUSDT,2772.42,2954.28,2743.41,2944.77,690260.07741,2021-05-01 23:59:59.999,1979833188.0652049,1437394,363427.72753,1042474172.8140892
2021-05-02,ETHUSDT,2944.83,2985.0,2852.26,2949.56,571982.5445,2021-05-02 23:59:59.999,1672310882.244701,1132280,294479.86893,861215743.5882931
2021-05-03,ETHUSDT,2949.33,3454.0,2949.32,3431.04,1329088.0628,2021-05-03 23:59:59.999,4243786480.415151,2502746,689402.61551,2199717718.4532933
2021-05-04,ETHUSDT,3431.04,3527.0,3160.0,3239.01,1826039.38558,2021-05-04 23:59:59.999,6103102520.709461,3634236,913493.51765,3054026099.6513777
2021-05-05,ETHUSDT,3239.01,3549.34,3200.23,3524.26,1174816.73588,2021-05-05 23:59:59.999,3955994776.901157,2224441,581159.24143,1957116423.5450509
2021-05-06,ETHUSDT,3524.33,3605.4,3376.47,3489.73,920592.57706,2021-05-06 23:59:59.999,3213427394.777265,1703109,457348.26339,1596792938.7543736
2021-05-07,ETHUSDT,3489.74,3587.0,3353.23,3479.53,760544.64781,2021-05-07 23:59:59.999,2641740668.4696465,1382532,373468.63998,1297499899.4079983
2021-05-08,ETHUSDT,3479.79,3958.33,3449.27,3910.26,1130467.54852,2021-05-08 23:59:59.999,4170897763.922394,2146967,576465.81586,2128434949.1036053
2021-05-09,ETHUSDT,3910.26,3983.65,3726.08,3923.95,1000401.0082,2021-05-09 23:59:59.999,3885039042.6637073,2289303,501191.98456,1946904544.358348
2021-05-10,ETHUSDT,3923.95,4208.0,3650.0,3945.88,1505897.92612,2021-05-10 23:59:59.999,6079977785.411387,3033133,745235.17136,3010349053.857573
2021-05-11,ETHUSDT,3946.63,4180.22,3771.64,4173.45,1095927.10403,2021-05-11 23:59:59.999,4350260231.588787,2290977,546195.67057,2169036982.2185607
2021-05-12,ETHUSDT,4173.46,4372.72,3701.58,3823.21,1601842.74017,2021-05-12 23:59:59.999,6673102683.974241,3188941,781569.68782,3259590092.4730773
2021-05-13,ETHUSDT,3810.15,4034.77,3500.0,3717.91,2068708.17427,2021-05-13 23:59:59.999,7846531159.419686,3943562,1019129.41961,3869202428.614081
2021-05-14,ETHUSDT,3717.92,4173.28,3691.35,4075.01,1153390.42631,2021-05-14 23:59:59.999,4569415542.247888,2227244,589306.03131,2332631768.0700326
2021-05-15,ETHUSDT,4075.02,4134.05,3632.0,3646.68,1039174.88082,2021-05-15 23:59:59.999,4030586492.9649377,2055345,498020.66776,1932010797.3563285
2021-05-16,ETHUSDT,3646.24,3879.0,3343.06,3582.1,1324065.65875,2021-05-16 23:59:59.999,4788918304.497996,2532983,633005.25035,2292116232.825424
2021-05-17,ETHUSDT,3581.81,3587.06,3102.0,3282.51,1904012.43998,2021-05-17 23:59:59.999,6401071580.734825,2885352,933732.36068,3143594982.023329
2021-05-18,ETHUSDT,3282.25,3565.71,3240.0,3375.07,1287110.84143,2021-05-18 23:59:59.999,4392873871.822427,2143887,648040.21083,2211619486.734546
2021-05-19,ETHUSDT,3375.08,3441.73,1888.0,2438.92,4309836.31939,2021-05-19 23:59:59.999,11641524166.98746,5548968,2090952.35775,5659752851.777948
2021-05-20,ETHUSDT,2438.92,2990.05,2155.0,2768.62,2942777.9301,2021-05-20 23:59:59.999,7750201898.667441,4243052,1465674.26337,3868330692.8013415
2021-05-21,ETHUSDT,2767.87,2938.54,2101.0,2430.98,2727031.93514,2021-05-21 23:59:59.999,6898701128.841128,3676164,1340165.22786,3393349822.1647105
2021-05-22,ETHUSDT,2430.98,2485.0,2145.0,2294.87,1684318.01157,2021-05-22 23:59:59.999,3934313840.470727,2484734,822180.46988,1920309768.1238773
2021-05-23,ETHUSDT,2295.45,2381.57,1728.74,2096.39,2914548.73125,2021-05-23 23:59:59.999,5907260139.54496,3761018,1410830.44221,2862585215.1775413
2021-05-24,ETHUSDT,2096.63,2675.0,2079.94,2648.43,2186632.92245,2021-05-24 23:59:59.999,5180244966.721231,3299296,1103328.42714,2619744995.63768
2021-05-25,ETHUSDT,2647.92,2750.0,2378.54,2705.11,2115349.50445,2021-05-25 23:59:59.999,5442737549.40126,2976859,1050034.53412,2703460213.343868
2021-05-26,ETHUSDT,2705.1,2910.0,2643.0,2884.94,1583799.59251,2021-05-26 23:59:59.999,4416389128.58148,2726537,786524.11588,2193352742.2343354
2021-05-27,ETHUSDT,2884.82,2889.74,2633.68,2742.23,1099029.91206,2021-05-27 23:59:59.999,3033719144.340213,1732113,540641.23243,1493018236.9716177
2021-05-28,ETHUSDT,2742.23,2762.45,2327.38,2412.1,1554584.61362,2021-05-28 23:59:59.999,3934662309.044423,2184249,763125.86389,1931909198.769052
2021-05-29,ETHUSDT,2412.34,2574.27,2204.1,2278.74,1379427.18851,2021-05-29 23:59:59.999,3288804154.831871,1887733,681047.48538,1625990815.6297283
2021-05-30,ETHUSDT,2278.74,2476.42,2180.53,2385.98,1151113.19883,2021-05-30 23:59:59.999,2726606138.6317167,1519005,577190.77662,1368058965.0840323
2021-05-31,ETHUSDT,2385.82,2720.0,2271.44,2706.15,1307958.04068,2021-05-31 23:59:59.999,3277131772.1340704,1849177,661801.72603,1660383324.5955362
2021-06-01,ETHUSDT,2706.15,2740.0,2523.74,2634.57,1179577.10806,2021-06-01 23:59:59.999,3081355010.953452,1790186,575201.66943,1503196035.623285
2021-06-02,ETHUSDT,2634.31,2802.99,2550.0,2706.22,970070.53563,2021-06-02 23:59:59.999,2616566301.6287875,1349232,481481.7217,1299176997.0039196
2021-06-03,ETHUSDT,2706.21,2891.95,2662.4,2857.25,1024290.89423,2021-06-03 23:59:59.999,2874856613.490244,1620340,500895.12021,1405843557.4623542
2021-06-04,ETHUSDT,2857.25,2860.0,2552.0,2689.51,1188314.11191,2021-06-04 23:59:59.999,3175186750.490876,1775946,580744.67311,1551953930.2872362
2021-06-05,ETHUSDT,2689.54,2816.87,2552.23,2627.73,961824.12413,2021-06-05 23:59:59.999,2575726370.4308586,1670498,485392.70366,1300138730.369177
2021-06-06,ETHUSDT,2627.63,2745.0,2614.0,2711.92,673792.69369,2021-06-06 23:59:59.999,1814112037.5335104,1336460,330313.64976,889529103.1930318
2021-06-07,ETHUSDT,2711.92,2847.55,2570.0,2592.05,1152128.07856,2021-06-07 23:59:59.999,3149245176.9112635,1926275,577620.94623,1579210256.0021944
2021-06-08,ETHUSDT,2592.05,2620.99,2304.91,2507.23,1693747.42759,2021-06-08 23:59:59.999,4201646662.8817344,2128256,825822.24736,2049450576.8071203
2021-06-09,ETHUSDT,2507.43,2626.63,2405.28,2610.18,1276718.24011,2021-06-09 23:59:59.999,3223323188.070379,1763686,628336.14933,1586470728.7592204
2021-06-10,ETHUSDT,2610.2,2624.46,2425.11,2471.09,741237.49926,2021-06-10 23:59:59.999,1874571746.4354444,978237,363431.81896,918906133.8856996
2021-06-11,ETHUSDT,2471.01,2497.99,2321.37,2354.01,587364.27358,2021-06-11 23:59:59.999,1424975261.807721,885172,283123.21039,687294443.9824528
2021-06-12,ETHUSDT,2354.09,2454.53,2256.22,2370.74,767439.4984,2021-06-12 23:59:59.999,1807036943.9986243,1127302,387478.69595,912817435.7895496
2021-06-13,ETHUSDT,2370.64,2548.41,2308.41,2509.33,715948.75986,2021-06-13 23:59:59.999,1724097564.3343067,1217504,362663.11262,873887342.4001299
2021-06-14,ETHUSDT,2509.33,2609.17,2461.0,2580.77,684183.55622,2021-06-14 23:59:59.999,1730260219.1338103,1118498,344642.00777,871859785.3777082
2021-06-15,ETHUSDT,2580.58,2640.0,2507.7,2543.54,599826.64933,2021-06-15 23:59:59.999,1548303436.0627651,1044834,296745.7672,766423377.3833216
2021-06-16,ETHUSDT,2543.55,2556.19,2351.18,2367.89,624741.78358,2021-06-16 23:59:59.999,1533734359.4130068,896073,284039.92262,698017754.3540518
2021-06-17,ETHUSDT,2368.02,2460.5,2306.0,2373.28,560667.58566,2021-06-17 23:59:59.999,1338389545.0014825,961448,270180.83506,645226707.8364276
2021-06-18,ETHUSDT,2373.28,2378.0,2139.0,2234.09,778905.20197,2021-06-18 23:59:59.999,1758827532.8833416,1067542,371196.26583,838571112.1778259
2021-06-19,ETHUSDT,2234.09,2278.82,2161.67,2164.67,496872.24997,2021-06-19 23:59:59.999,1104923869.4185991,763820,247263.46485,550102564.5556563
2021-06-20,ETHUSDT,2165.34,2280.01,2040.68,2243.47,743883.64741,2021-06-20 23:59:59.999,1599009750.5269032,1035537,372014.61158,800346451.8622458
2021-06-21,ETHUSDT,2243.49,2260.16,1865.54,1885.49,1629819.66576,2021-06-21 23:59:59.999,3252129521.677504,2014010,790387.70091,1576559907.5741656
2021-06-22,ETHUSDT,1885.27,1998.0,1700.48,1879.28,1695338.08052,2021-06-22 23:59:59.999,3158928001.131145,1856357,836934.44825,1561415491.3361256
2021-06-23,ETHUSDT,1879.29,2045.0,1821.95,1968.14,918612.30494,2021-06-23 23:59:59.999,1817518228.910071,1141790,462271.19818,914984412.7312152
2021-06-24,ETHUSDT,1967.95,2036.61,1884.79,1989.52,701231.67478,2021-06-24 23:59:59.999,1377799766.499455,833337,344155.41659,676304789.1846559
2021-06-25,ETHUSDT,1989.53,2019.99,1791.22,1808.82,858808.54767,2021-06-25 23:59:59.999,1612556879.1072812,1041338,408120.68053,766594867.4201661
2021-06-26,ETHUSDT,1808.97,1852.8,1717.32,1829.64,832315.14904,2021-06-26 23:59:59.999,1478550576.564645,923226,407180.66965,723391264.7348672
2021-06-27,ETHUSDT,1829.84,1984.5,1804.26,1982.28,696055.79307,2021-06-27 23:59:59.999,1299521992.0717993,1091206,354611.53419,662881681.770634
2021-06-28,ETHUSDT,1982.27,2145.0,1960.52,2084.41,1044244.68308,2021-06-28 23:59:59.999,2138998047.877628,1657087,541464.02542,1109375130.9563096
2021-06-29,ETHUSDT,2084.42,2245.0,2073.57,2165.33,831257.23277,2021-06-29 23:59:59.999,1804733069.9829893,1536044,421410.27571,915112793.5954356
2021-06-30,ETHUSDT,2165.46,2287.78,2087.99,2275.68,910583.6032,2021-06-30 23:59:59.999,1973676680.8731267,1464112,455834.94051,988252389.8537892
2021-07-01,ETHUSDT,2275.68,2275.93,2073.12,2106.41,787865.25137,2021-07-01 23:59:59.999,1688043308.127257,1414518,384175.37542,822709363.8629833
2021-07-02,ETHUSDT,2106.41,2160.0,2018.5,2154.13,672282.37476,2021-07-02 23:59:59.999,1397269246.2664564,862561,337006.28168,700715966.082419
2021-07-03,ETHUSDT,2153.95,2240.0,2112.01,2226.99,569264.801,2021-07-03 23:59:59.999,1248888441.2531536,922576,295114.62138,647377288.8497531
2021-07-04,ETHUSDT,2226.99,2389.93,2189.58,2322.69,590656.25069,2021-07-04 23:59:59.999,1365904900.3499067,1204553,301461.36172,697045137.9373571
2021-07-05,ETHUSDT,2322.69,2324.64,2157.32,2196.53,781806.31605,2021-07-05 23:59:59.999,1753862827.3791049,1264204,376068.64852,843863080.0280032
2021-07-06,ETHUSDT,2196.85,2350.0,2193.0,2322.5,785330.17152,2021-07-06 23:59:59.999,1803108194.4684093,1326163,394638.45053,905951763.471528
2021-07-07,ETHUSDT,2322.51,2409.0,2291.9,2316.57,666501.35572,2021-07-07 23:59:59.999,1570553094.637571,1113578,341514.34243,804702677.2747095
2021-07-08,ETHUSDT,2316.25,2325.6,2084.79,2116.33,880265.04124,2021-07-08 23:59:59.999,1926184139.309848,1234614,430334.02257,941278322.1307552
2021-07-09,ETHUSDT,2116.32,2189.4,2046.51,2146.99,738611.36304,2021-07-09 23:59:59.999,1568646237.310995,867603,376374.9264,799855032.1068395
2021-07-10,ETHUSDT,2146.99,2194.82,2074.16,2110.69,499071.85904,2021-07-10 23:59:59.999,1058023794.511424,646476,244207.37542,517802339.24897593
2021-07-11,ETHUSDT,2110.68,2174.0,2081.02,2140.45,342294.40302,2021-07-11 23:59:59.999,727911535.268998,479138,175830.75143,374053441.9544357
2021-07-12,ETHUSDT,2140.54,2167.83,2006.68,2031.58,540630.10742,2021-07-12 23:59:59.999,1126108847.3713691,725803,259649.61299,541195461.2027713
2021-07-13,ETHUSDT,2031.57,2047.35,1918.0,1940.15,647388.24969,2021-07-13 23:59:59.999,1287490852.461495,902810,316356.56219,629467223.5950301
2021-07-14,ETHUSDT,1940.44,2019.18,1865.0,1994.58,690505.60937,2021-07-14 23:59:59.999,1342931974.3496463,936438,340257.8567,661765917.4307932
2021-07-15,ETHUSDT,1994.41,2042.88,1881.0,1919.51,645271.32563,2021-07-15 23:59:59.999,1251834409.941772,865033,327273.48478,635240853.6881751
2021-07-16,ETHUSDT,1919.54,1965.0,1850.0,1876.26,577068.89724,2021-07-16 23:59:59.999,1097832472.3221335,721120,281955.46534,536656638.66655445
2021-07-17,ETHUSDT,1876.47,1919.19,1844.45,1899.59,430300.51578,2021-07-17 23:59:59.999,810628641.2579023,576008,216291.07537,407705129.4338168
2021-07-18,ETHUSDT,1899.5,1993.79,1877.1,1891.64,534837.63654,2021-07-18 23:59:59.999,1038104997.5220178,768528,265665.55659,515762272.1233447
2021-07-19,ETHUSDT,1891.65,1919.0,1805.0,1818.73,547419.93771,2021-07-19 23:59:59.999,1011627398.9238826,641063,251885.98865,465870373.918487
2021-07-20,ETHUSDT,1818.73,1841.34,1706.0,1786.03,786257.272,2021-07-20 23:59:59.999,1386498470.3401668,943640,361612.01276,638066651.1050907
2021-07-21,ETHUSDT,1786.03,2035.23,1747.55,1995.5,1115949.82033,2021-07-21 23:59:59.999,2138345813.7854447,1304423,572242.67732,1096535844.2912283
2021-07-22,ETHUSDT,1995.5,2046.0,1947.62,2024.56,768854.3659,2021-07-22 23:59:59.999,1536669128.520452,1074800,380631.63083,760682754.9789101
2021-07-23,ETHUSDT,2024.27,2130.9,1993.22,2124.25,708160.91322,2021-07-23 23:59:59.999,1455496732.0516536,1035643,369453.14045,759725736.552947
2021-07-24,ETHUSDT,2124.26,2199.5,2105.58,2184.75,633075.18592,2021-07-24 23:59:59.999,1360667031.9830072,1056670,325598.83875,699891567.7571777
2021-07-25,ETHUSDT,2184.9,2197.41,2105.93,2189.79,535630.27,2021-07-25 23:59:59.999,1154562327.6539447,941623,264032.01071,569308146.3799201
2021-07-26,ETHUSDT,2189.82,2433.65,2171.57,2228.08,1393738.163,2021-07-26 23:59:59.999,3222622416.2567244,2252910,700749.72547,1620304810.082424
2021-07-27,ETHUSDT,2227.81,2319.26,2150.5,2299.49,906359.23478,2021-07-27 23:59:59.999,2025582065.4137945,1502763,453060.9884,1012813193.018728
2021-07-28,ETHUSDT,2299.47,2345.0,2243.15,2300.9,718202.57727,2021-07-28 23:59:59.999,1649860557.2934496,1287050,354056.40824,813646516.7585101
2021-07-29,ETHUSDT,2300.9,2400.0,2266.12,2382.92,499364.83496,2021-07-29 23:59:59.999,1157988358.946293,1036449,256551.90722,595101393.8037223
2021-07-30,ETHUSDT,2382.93,2471.7,2315.92,2461.81,762577.28797,2021-07-30 23:59:59.999,1824191451.5586312,1428312,392130.06114,938693364.8598524
2021-07-31,ETHUSDT,2461.77,2553.86,2420.68,2531.05,507601.05026,2021-07-31 23:59:59.999,1253810139.1383708,1007386,260698.67822,644275659.9179009
2021-08-01,ETHUSDT,2531.1,2697.61,2511.24,2555.69,853495.94078,2021-08-01 23:59:59.999,2217485596.778454,1810440,424598.26467,1103204692.3483703
2021-08-02,ETHUSDT,2555.5,2666.0,2507.0,2606.93,726701.84952,2021-08-02 23:59:59.999,1887684672.4710493,1596914,349146.53842,907116380.7113304
2021-08-03,ETHUSDT,2606.92,2632.44,2442.32,2509.04,792960.84375,2021-08-03 23:59:59.999,1986976146.0041504,1701919,379722.87711,951417932.12994
2021-08-04,ETHUSDT,2508.51,2772.71,2457.68,2724.78,954590.7536,2021-08-04 23:59:59.999,2498364633.894655,1839302,487804.51345,1277999531.487594
2021-08-05,ETHUSDT,2724.55,2843.98,2529.91,2826.99,1307720.20654,2021-08-05 23:59:59.999,3553456266.77197,2690052,667954.4434,1816958298.9456923
2021-08-06,ETHUSDT,2827.01,2946.75,2720.06,2891.58,825399.48637,2021-08-06 23:59:59.999,2334160884.125929,1873337,414224.32756,1171841746.7253797
2021-08-07,ETHUSDT,2891.54,3171.0,2865.5,3160.31,1205277.10095,2021-08-07 23:59:59.999,3673732670.3173537,2318608,626027.34275,1908033758.046348
2021-08-08,ETHUSDT,3160.48,3189.99,2949.03,3011.85,966349.70579,2021-08-08 23:59:59.999,2979960615.1300263,1771162,483981.14361,1494356685.81815
2021-08-09,ETHUSDT,3011.84,3186.0,2893.23,3160.52,1129584.61614,2021-08-09 23:59:59.999,3453771928.060336,2114151,561464.36607,1719164995.6906047
2021-08-10,ETHUSDT,3160.51,3233.0,3051.22,3141.66,880675.74443,2021-08-10 23:59:59.999,2763516346.6677885,1824522,446954.52251,1403643255.700469
2021-08-11,ETHUSDT,3141.14,3274.0,3120.27,3160.5,732546.60433,2021-08-11 23:59:59.999,2351996141.79722,1786853,363763.55938,1168247882.8953278
2021-08-12,ETHUSDT,3160.4,3239.0,2979.29,3045.96,737628.45808,2021-08-12 23:59:59.999,2283938414.771762,1587719,349848.69183,1083322209.190179
2021-08-13,ETHUSDT,3046.11,3327.83,3033.8,3322.32,579333.40323,2021-08-13 23:59:59.999,1867199038.7077763,1311322,302432.48843,975151109.1948576
2021-08-14,ETHUSDT,3322.33,3330.98,3200.0,3263.16,486102.53787,2021-08-14 23:59:59.999,1587713825.6861787,1014420,237085.55544,774933248.7153627
2021-08-15,ETHUSDT,3263.16,3320.0,3111.13,3307.09,565579.67765,2021-08-15 23:59:59.999,1813755247.625386,1224556,278202.49839,892667696.2892821
2021-08-16,ETHUSDT,3307.35,3335.0,3135.22,3146.53,635667.05422,2021-08-16 23:59:59.999,2062860388.3954487,1940766,299737.20397,973748229.973464
2021-08-17,ETHUSDT,3147.18,3290.0,2991.89,3011.72,804996.06971,2021-08-17 23:59:59.999,2535149204.5375986,1644472,374586.04818,1180969163.5711126
2021-08-18,ETHUSDT,3011.73,3125.81,2950.0,3014.55,625103.25568,2021-08-18 23:59:59.999,1902429362.9636245,1093813,312124.66699,950560051.1196572
2021-08-19,ETHUSDT,3014.18,3188.0,2958.33,3184.12,634769.92174,2021-08-19 23:59:59.999,1931520693.610396,1297759,323213.07804,984487319.539263
